time,open,high,low,close,Volume
1718092800,1.272285,1.2732,1.27204,1.272485,NaN
1718096400,1.272485,1.27354,1.272285,1.273385,NaN
1718100000,1.273385,1.27496,1.27328,1.274245,NaN
1718103600,1.274245,1.27435,1.2734,1.27383,NaN
1718107200,1.27383,1.27469,1.27327,1.27442,NaN
1718110800,1.27442,1.27478,1.270915,1.27137,NaN
1718114400,1.27137,1.27214,1.270595,1.2712,NaN
1718118000,1.2712,1.272635,1.27114,1.272185,NaN
1718121600,1.272185,1.27305,1.27181,1.27292,NaN
1718125200,1.27292,1.27358,1.27272,1.273195,NaN
1718128800,1.273195,1.27465,1.273145,1.27463,NaN
1718132400,1.27463,1.27518,1.274015,1.27415,NaN
1718136000,1.27415,1.27429,1.27379,1.274015,NaN
1718139600,1.274015,1.274245,1.273585,1.27405,NaN
1718143200,1.27405,1.27423,1.273875,1.273915,NaN
1718146800,1.273915,1.274025,1.27372,1.27398,NaN
1718150400,1.27398,1.27399,1.2733,1.273365,NaN
1718154000,1.273365,1.27417,1.273325,1.27401,NaN
1718157600,1.27401,1.27431,1.27387,1.27418,NaN
1718161200,1.27418,1.274525,1.274115,1.27432,NaN
1718164800,1.27432,1.27432,1.27388,1.27393,NaN
1718168400,1.27393,1.27487,1.2738,1.274845,NaN
1718172000,1.274845,1.275125,1.27371,1.273835,NaN
1718175600,1.273835,1.27531,1.273715,1.275055,NaN
1718179200,1.275055,1.276,1.27501,1.27577,NaN
1718182800,1.27577,1.275775,1.274885,1.27564,NaN
1718186400,1.27564,1.27623,1.2752,1.276145,NaN
1718190000,1.276145,1.27675,1.275515,1.276005,NaN
1718193600,1.276005,1.285825,1.275665,1.285315,NaN
1718197200,1.285315,1.28605,1.283165,1.2836,NaN
1718200800,1.2836,1.285615,1.2826,1.284275,NaN
1718204400,1.284275,1.28512,1.283475,1.28401,NaN
1718208000,1.28401,1.285035,1.283865,1.2846,NaN
1718211600,1.2846,1.28489,1.283385,1.28388,NaN
1718215200,1.28388,1.28428,1.279995,1.28122,NaN
1718218800,1.28122,1.281755,1.279125,1.27973,NaN
1718222400,1.27973,1.28015,1.279405,1.279825,NaN
1718226000,1.279825,1.28002,1.27945,1.27998,NaN
1718229600,1.27998,1.280175,1.27934,1.27945,NaN
1718233200,1.27945,1.27985,1.279345,1.27963,NaN
1718236800,1.27963,1.27992,1.279215,1.279535,NaN
1718240400,1.279535,1.27995,1.27842,1.27857,NaN
1718244000,1.27857,1.278955,1.278515,1.27878,NaN
1718247600,1.27878,1.279045,1.278405,1.27852,NaN
1718251200,1.27852,1.27853,1.278025,1.278035,NaN
1718254800,1.278035,1.2781,1.27725,1.27797,NaN
1718258400,1.27797,1.278355,1.277535,1.27764,NaN
1718262000,1.27764,1.27916,1.27759,1.27885,NaN
1718265600,1.27885,1.279915,1.27864,1.279875,NaN
1718269200,1.279875,1.28008,1.27836,1.27836,NaN
1718272800,1.27836,1.278605,1.27713,1.277525,NaN
1718276400,1.277525,1.27809,1.27637,1.27646,NaN
1718280000,1.27646,1.280755,1.276185,1.27847,NaN
1718283600,1.27847,1.279315,1.276935,1.277565,NaN
